company,review_title,source_section,label,text,text_length,rating,review_date,source_url,language
Infosys,Infosys,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles,138,3.6,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Infosys,Evaluaciones por cargo,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles,138,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Infosys,Recomendada,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles Mostrar más,150,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Infosys,Strong brand value on resume Good training for freshers Decent work-life balance (in many teams) Onsite opportunities available Stable job environment,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles Mostrar más,150,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Infosys,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles,138,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Infosys,Recomendada,cons,negative,Se aprecia que el pipeline de new hires es mayor al número de personal de RH Mostrar más,88,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,es
Infosys,Múltiples clientes con los cuales puedes trabajar,cons,negative,Se aprecia que el pipeline de new hires es mayor al número de personal de RH Mostrar más,88,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,es
Infosys,Se aprecia que el pipeline de new hires es mayor al número de personal de RH,cons,negative,Se aprecia que el pipeline de new hires es mayor al número de personal de RH,76,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,es
Infosys,Recomendada,cons,negative,Sometimes need to stretch to 14 hours Mostrar más,49,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Infosys,Stable Job no worries about layoffs,cons,negative,Sometimes need to stretch to 14 hours Mostrar más,49,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Infosys,Preguntas frecuentes sobre las evaluaciones de Infosys,cons,negative,"de trabajar en Infosys según las evaluaciones de empleados reales? Los usuarios dicen... "" Low salary when I joined and employees are not counted when it comes to priority. "" "" Very low to no salary hike and no promotion especially if you join as fresher and very hard to get a hike. "" "" Less pay and you have to be very lucky to get into pure software development projects "" "" Poor management and retaining for resources. "" "" You could be an awesome programmer but you might just end up being a really bad manager "" ¿Qué opinan los empleados sobre los despidos en Infosys en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Infosys y sus perspectivas sobre la seguridad laboral en Infosys en 2026. ¿Qué ubicaciones de Infosys recibieron las calificaciones más altas de los empleados? Guadalajara Ciudad de México Monterrey",901,3.6,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Infosys,Infosys,cons,negative,"de trabajar en Infosys según las evaluaciones de empleados reales? Los usuarios dicen... "" Low salary when I joined and employees are not counted when it comes to priority. "" "" Very low to no salary hike and no promotion especially if you join as fresher and very hard to get a hike. "" "" Less pay and you have to be very lucky to get into pure software development projects "" "" Poor management and retaining for resources. "" "" You could be an awesome programmer but you might just end up being a really bad manager "" ¿Qué opinan los empleados sobre los despidos en Infosys en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Infosys y sus perspectivas sobre la seguridad laboral en Infosys en 2026. ¿Qué ubicaciones de Infosys recibieron las calificaciones más altas de los empleados? Guadalajara Ciudad de México Monterrey",901,3.6,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Oracle,somos pollitos de colores,cons,negative,"muchos recortes, no aumentos o ajustes Mostrar más",50,4.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,Recomendado,cons,negative,Sueldo bajo considerando otras empresas de faangs Mostrar más,61,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,Mexico,cons,negative,Congelamiento de salario por años No hay feedback ni te dicen que necesitas para el siguiente nivel Te aprueban las promociones pero no las hacen efectivas Mostrar más,167,2.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,low salary,cons,negative,"de trabajar en Oracle según las evaluaciones de empleados reales? Los usuarios dicen... "" I was hired on a low salary and made my way up to being a very useful asset. "" "" No promotions and no bonuses (for promotions you need to go out of the company and come back) "" "" Managers seem to be caught up in politics and corruption quite frequently and are frequently bad at managing and very good at micromanagement. "" "" Advancement and avoiding frequent layoffs depends solely on politics and relationships with those above you. "" "" poor leadership ; managed by a spreadsheet and billable utilization with no other considerations; just a number """,642,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,en
Oracle,Oracle,cons,negative,"muchos recortes, no aumentos o ajustes",38,3.6,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,other
Oracle,Evaluaciones por cargo,cons,negative,"muchos recortes, no aumentos o ajustes",38,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,other
Oracle,Recomendada,cons,negative,"muchos recortes, no aumentos o ajustes Mostrar más",50,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,"sueldo, ambiente de trabajo, oficinas, seguro medico",cons,negative,"muchos recortes, no aumentos o ajustes Mostrar más",50,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,"muchos recortes, no aumentos o ajustes",cons,negative,"muchos recortes, no aumentos o ajustes",38,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,other
Oracle,Recomendada,cons,negative,Sueldo bajo considerando otras empresas de faangs Mostrar más,61,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,Prestaciones superiores a la ley Buenas Instalaciones,cons,negative,Sueldo bajo considerando otras empresas de faangs Mostrar más,61,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,Sueldo bajo considerando otras empresas de faangs,cons,negative,Sueldo bajo considerando otras empresas de faangs,49,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,Recomendada,cons,negative,Congelamiento de salario por años No hay feedback ni te dicen que necesitas para el siguiente nivel Te aprueban las promociones pero no las hacen efectivas Mostrar más,167,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,Buenas prestaciones Salario medio Buen equipo,cons,negative,Congelamiento de salario por años No hay feedback ni te dicen que necesitas para el siguiente nivel Te aprueban las promociones pero no las hacen efectivas Mostrar más,167,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,Congelamiento de salario por años No hay feedback ni te dicen que necesitas para el siguiente nivel Te aprueban las promociones pero no las hacen efectivas,cons,negative,Congelamiento de salario por años No hay feedback ni te dicen que necesitas para el siguiente nivel Te aprueban las promociones pero no las hacen efectivas,155,,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,Preguntas frecuentes sobre las evaluaciones de Oracle,cons,negative,"de trabajar en Oracle según las evaluaciones de empleados reales? Los usuarios dicen... "" I was hired on a low salary and made my way up to being a very useful asset. "" "" No promotions and no bonuses (for promotions you need to go out of the company and come back) "" "" Managers seem to be caught up in politics and corruption quite frequently and are frequently bad at managing and very good at micromanagement. "" "" Advancement and avoiding frequent layoffs depends solely on politics and relationships with those above you. "" "" poor leadership ; managed by a spreadsheet and billable utilization with no other considerations; just a number "" ¿Qué opinan los empleados sobre los despidos en Oracle en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Oracle y sus perspectivas sobre la seguridad laboral en Oracle en 2026. ¿Qué ubicaciones de Oracle recibieron las calificaciones más altas de los empleados? Zapopan Guadalajara Ciudad de México Monterrey",1031,3.6,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
Oracle,Oracle,cons,negative,"de trabajar en Oracle según las evaluaciones de empleados reales? Los usuarios dicen... "" I was hired on a low salary and made my way up to being a very useful asset. "" "" No promotions and no bonuses (for promotions you need to go out of the company and come back) "" "" Managers seem to be caught up in politics and corruption quite frequently and are frequently bad at managing and very good at micromanagement. "" "" Advancement and avoiding frequent layoffs depends solely on politics and relationships with those above you. "" "" poor leadership ; managed by a spreadsheet and billable utilization with no other considerations; just a number "" ¿Qué opinan los empleados sobre los despidos en Oracle en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Oracle y sus perspectivas sobre la seguridad laboral en Oracle en 2026. ¿Qué ubicaciones de Oracle recibieron las calificaciones más altas de los empleados? Zapopan Guadalajara Ciudad de México Monterrey",1031,3.6,,https://www.glassdoor.com.mx/Evaluaciones/Oracle-Evaluaciones-E1737.htm?countryPickerRedirect=true,es
IBM,CSE,cons,negative,"Nada que decir, todo bien Mostrar más",37,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Bueno,cons,negative,Es muy empresarial y ya Mostrar más,35,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Correcto,cons,negative,Presencialidad en oficinas Horarios semi-rígidos Mostrar más,60,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Low salary,cons,negative,"de trabajar en IBM según las evaluaciones de empleados reales? Los usuarios dicen... "" Low salary and the increment was less than 2% even top performer unless you got band promotion "" "" • Hard to get a promotion unless you have a good manager that is respected and fights for you "" "" Low pay with joke of a raise every year (if you even get one). "" "" No Salary hike .No On site opportunity.Very few are lucky getting visas and traveled to on "" "" Poor leadership : One senior exec's ego is much larger than his brain; no longer values employees. """,546,2.0,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,en
IBM,IBM,cons,negative,"Nada que decir, todo bien",25,3.9,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Evaluaciones por cargo,cons,negative,"Nada que decir, todo bien",25,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Recomendada,cons,negative,"Nada que decir, todo bien Mostrar más",37,,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,"Muy bien todo, excelente ambiente",cons,negative,"Nada que decir, todo bien Mostrar más",37,,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Recomendada,cons,negative,Es muy empresarial y ya Mostrar más,35,,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Ambiente laboral es muy bueno,cons,negative,Es muy empresarial y ya Mostrar más,35,,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Recomendada,cons,negative,Presencialidad en oficinas Horarios semi-rígidos Mostrar más,60,,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Reto tecnológico según el proyecto donde estés Equipo grande donde hay margen de aprendizaje,cons,negative,Presencialidad en oficinas Horarios semi-rígidos Mostrar más,60,,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Presencialidad en oficinas Horarios semi-rígidos,cons,negative,Presencialidad en oficinas Horarios semi-rígidos,48,,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,Preguntas frecuentes sobre las evaluaciones de IBM,cons,negative,"de trabajar en IBM según las evaluaciones de empleados reales? Los usuarios dicen... "" Low salary and the increment was less than 2% even top performer unless you got band promotion "" "" • Hard to get a promotion unless you have a good manager that is respected and fights for you "" "" Low pay with joke of a raise every year (if you even get one). "" "" No Salary hike .No On site opportunity.Very few are lucky getting visas and traveled to on "" "" Poor leadership : One senior exec's ego is much larger than his brain; no longer values employees. "" ¿Qué opinan los empleados sobre los despidos en IBM en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en IBM y sus perspectivas sobre la seguridad laboral en IBM en 2026. ¿Qué ubicaciones de IBM recibieron las calificaciones más altas de los empleados? Querétaro Zapopan Guadalajara Ciudad de México El Salto Monterrey",942,3.9,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
IBM,IBM,cons,negative,"de trabajar en IBM según las evaluaciones de empleados reales? Los usuarios dicen... "" Low salary and the increment was less than 2% even top performer unless you got band promotion "" "" • Hard to get a promotion unless you have a good manager that is respected and fights for you "" "" Low pay with joke of a raise every year (if you even get one). "" "" No Salary hike .No On site opportunity.Very few are lucky getting visas and traveled to on "" "" Poor leadership : One senior exec's ego is much larger than his brain; no longer values employees. "" ¿Qué opinan los empleados sobre los despidos en IBM en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en IBM y sus perspectivas sobre la seguridad laboral en IBM en 2026. ¿Qué ubicaciones de IBM recibieron las calificaciones más altas de los empleados? Querétaro Zapopan Guadalajara Ciudad de México El Salto Monterrey",942,3.9,,https://www.glassdoor.com.mx/Evaluaciones/IBM-Evaluaciones-E354.htm?countryPickerRedirect=true,es
Apex Systems,Cada vez peor,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara).",855,3.0,feb 2026,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Practicas Antagonicas - Cliente es Dios,cons,negative,"Si tuviste mala experiencia en un inicio con el cliente, para Apex lo es todo y no hay manera de reparar tu relacion por mucho que hagas.",137,1.0,feb 2026,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Todo se convierte en call center,cons,negative,"Constante aumento gradual a la carga laboral Contratos ""temporales"" que terminan sin previo aviso",97,3.0,feb 2026,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,No benefits,cons,negative,"de trabajar en Apex Systems según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits as a W2 contractor unless you want to dip into your already low check "" "" poor management from both HR and the Client "" "" Can't think of any cons that I've experienced except that there are no PTO benefits for a contractor. "" "" The base salary is low and it can take a while to get your feet running. "" "" We had a tool that would find managers names and telephone numbers, but we only had 2 logins for the entire district of 60+ account managers . """,557,2.0,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,en
Apex Systems,Apex Systems,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara).",855,3.7,feb 2026,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Evaluaciones por cargo,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara).",855,3.0,feb 2026,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Recomendada,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara). Mostrar más",867,1.0,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Sueldo decente SGMM Fun eventos Snacks Beer day Comida gratis 1 vez x semana Vacaciones desde primer año,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara). Mostrar más",867,1.0,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,,cons,negative,"-Cambios de horario constantes -Se nota que quieren que sea un puesto de rotación(ahora solo te contratan por 3 meses, en horarios full time de 12 horas y te PAGAN MENOS) -No importa que cumplas en métricas de calidad, eficiencia y puntualidad, tampoco importa que no tengas ninguna ACTA, PIB, CAN RCA, se pueden inventar cualquier excusa para correrte. -Despidos colectivos frecuentes(te dicen que te mandan a la banca de la empresa y al día siguiente te corren) -Te sientes amenazado todo el tiempo con recibir cualquier tipo de amonestación administrativa porque el cliente es totalmente intolerante al más mínimo error. - Te obligan a firmar ""renuncia voluntaria"" para no darte NADA. - Se hacen weyes para pagarte horas extra (literal la gente tuvo que alzar la voz porque a nadie se las pagaron y tuvo que salir el bufón de la empresa a dar la cara).",855,3.0,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Recomendada,cons,negative,"Si tuviste mala experiencia en un inicio con el cliente, para Apex lo es todo y no hay manera de reparar tu relacion por mucho que hagas. Mostrar más",149,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Buen salario y prestaciones. Nada extraordinario. .,cons,negative,"Si tuviste mala experiencia en un inicio con el cliente, para Apex lo es todo y no hay manera de reparar tu relacion por mucho que hagas. Mostrar más",149,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,"Si tuviste mala experiencia en un inicio con el cliente, para Apex lo es todo y no hay manera de reparar tu relacion por mucho que hagas.",cons,negative,"Si tuviste mala experiencia en un inicio con el cliente, para Apex lo es todo y no hay manera de reparar tu relacion por mucho que hagas.",137,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Recomendada,cons,negative,"Constante aumento gradual a la carga laboral Contratos ""temporales"" que terminan sin previo aviso Mostrar más",109,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Pago de nomina a tiempo Buen salario,cons,negative,"Constante aumento gradual a la carga laboral Contratos ""temporales"" que terminan sin previo aviso Mostrar más",109,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,"Constante aumento gradual a la carga laboral Contratos ""temporales"" que terminan sin previo aviso",cons,negative,"Constante aumento gradual a la carga laboral Contratos ""temporales"" que terminan sin previo aviso",97,,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,es
Apex Systems,Preguntas frecuentes sobre las evaluaciones de Apex Systems,cons,negative,"de trabajar en Apex Systems según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits as a W2 contractor unless you want to dip into your already low check "" "" poor management from both HR and the Client "" "" Can't think of any cons that I've experienced except that there are no PTO benefits for a contractor. "" "" The base salary is low and it can take a while to get your feet running. "" "" We had a tool that would find managers names and telephone numbers, but we only had 2 logins for the entire district of 60+ account managers . "" ¿Qué opinan los empleados sobre los despidos en Apex Systems en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Apex Systems y sus perspectivas sobre la seguridad laboral en Apex Systems en 2026. ¿Qué ubicaciones de Apex Systems recibieron las calificaciones más altas de los empleados? Ciudad de México Guadalajara Zapopan Monterrey",970,3.7,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,en
Apex Systems,Apex Systems,cons,negative,"de trabajar en Apex Systems según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits as a W2 contractor unless you want to dip into your already low check "" "" poor management from both HR and the Client "" "" Can't think of any cons that I've experienced except that there are no PTO benefits for a contractor. "" "" The base salary is low and it can take a while to get your feet running. "" "" We had a tool that would find managers names and telephone numbers, but we only had 2 logins for the entire district of 60+ account managers . "" ¿Qué opinan los empleados sobre los despidos en Apex Systems en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Apex Systems y sus perspectivas sobre la seguridad laboral en Apex Systems en 2026. ¿Qué ubicaciones de Apex Systems recibieron las calificaciones más altas de los empleados? Ciudad de México Guadalajara Zapopan Monterrey",970,3.7,,https://www.glassdoor.com.mx/Evaluaciones/Apex-Systems-Evaluaciones-E13916.htm?countryPickerRedirect=true,en
Luxoft,Gran empresa,cons,negative,- Muy complicado conseguir aumentos Mostrar más,47,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Excelente trabajo,cons,negative,Ya no se han tenido ajustes salariales desde la pandemia/desde que Luxoft pasó a ser parte de DXC Mostrar más,109,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Buena opción,cons,negative,Me parece que no hay desventajas. Mostrar más,45,5.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,No bonuses,cons,negative,"de trabajar en Luxoft según las evaluaciones de empleados reales? Los usuarios dicen... "" No bonuses and depending on the client you can same boring work "" "" No job security and can’t change the project. "" "" Not interesting projects at all, a lot of bureaucracy "" "" project manager was completely not interested. "" "" Old project with old tech stacks. """,352,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,en
Luxoft,Luxoft,cons,negative,- Muy complicado conseguir aumentos,35,3.7,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,other
Luxoft,Evaluaciones por cargo,cons,negative,- Muy complicado conseguir aumentos,35,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,other
Luxoft,Recomendada,cons,negative,- Muy complicado conseguir aumentos Mostrar más,47,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,"- Buenas prestaciones - Buenos proyectos si te toca uno chido, puedes quedarte en ellos o cambiarte a otros",cons,negative,- Muy complicado conseguir aumentos Mostrar más,47,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
Luxoft,Recomendada,cons,negative,Ya no se han tenido ajustes salariales desde la pandemia/desde que Luxoft pasó a ser parte de DXC Mostrar más,109,,,https://www.glassdoor.com.mx/Evaluaciones/Luxoft-Evaluaciones-E116344.htm?countryPickerRedirect=true,es
